operator,status,is_operational,latitude,longitude,num_points,connector_types,max_power_kw,borough,borough_density_km2,uk_avg_util_pct,uk_avg_energy_kWh,priority_score,stations_per_borough,operational_flag,usage_Private - Restricted Access,usage_Privately Owned - Notice Required,usage_Public,usage_Public - Membership Required,usage_Public - Pay At Location,avg_power_per_connector,has_fast_charger,cluster
Surecharge (Fm Conway) (Uk),Not Operational,False,51.47457,-0.19381,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.47124,-0.18916,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.4952,-0.210006,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.47165,-0.18979,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
City Ev,Operational,True,51.465095,-0.077569,1.0,Type 2 (Socket Only),7.0,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1314369876364688,530,1,False,False,False,False,True,7.0,0,1
Surecharge (Fm Conway) (Uk),Not Operational,False,51.47427,-0.19348,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.52798,-0.205651,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Char.Gy,Operational,True,51.5007477,-0.0439039,1.0,Type 2 (Socket Only),5.1,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,7950,1,False,False,True,False,False,5.1,0,1
Surecharge (Fm Conway) (Uk),Not Operational,False,51.48644,-0.20537,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.460312,-0.165614,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Bp Pulse (Uk),Not Operational,False,51.500042,-0.211553,1.0,CHAdeMO; CHAdeMO; Type 2 (Tethered Connector),50.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1747692012743593,7950,0,False,False,False,True,False,50.0,1,3
Shell Recharge Solutions (Uk),Not Operational,False,51.527008,-0.206322,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Pod Point (Uk),Operational,True,51.46228,-0.084216,2.0,Type 2 (Socket Only); Type 2 (Socket Only),7.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1328068506501674,7950,1,False,False,False,True,False,7.0,0,1
Surecharge (Fm Conway) (Uk),Not Operational,False,51.488888,-0.206988,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Char.Gy,Operational,True,51.4798261,-0.055742,1.0,Type 2 (Socket Only),5.1,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,530,1,False,False,True,False,False,5.1,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.529674,-0.204485,1.0,Type 2 (Socket Only),5.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1294215358393576,7950,0,False,False,False,False,True,5.0,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.559158,-0.143461,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,True,False,False,3.7,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.531,-0.20347,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,False,True,4.8,0,0
Char.Gy,Operational,True,51.4673847,-0.0727919,1.0,Type 2 (Socket Only),5.1,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,530,1,False,False,True,False,False,5.1,0,1
Char.Gy,Operational,True,51.459831,-0.0914722,1.0,Type 2 (Socket Only),3.5,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1279099469915242,7950,1,False,False,True,False,False,3.5,0,1
Char.Gy,Operational,True,51.4604727,-0.0893453,1.0,Type 2 (Socket Only),5.1,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,7950,1,False,False,True,False,False,5.1,0,1
Surecharge (Fm Conway) (Uk),Not Operational,False,51.48932,-0.20729,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.5449,-0.068312,1.0,Type 2 (Socket Only),5.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1294215358393576,7950,0,False,False,False,False,True,5.0,0,1
Char.Gy,Operational,True,51.4654829,-0.0765347,1.0,Type 2 (Socket Only),5.1,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,530,1,False,False,True,False,False,5.1,0,1
Shell Recharge Solutions (Uk),Operational,True,51.524798,-0.207724,1.0,Type 2 (Socket Only),3.6,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1280107195813798,7950,1,False,False,False,True,False,3.6,0,0
Total Energies (Uk),Not Operational,False,51.55976,-0.118159,1.0,Type 2 (Socket Only),22.0,Islington,18508.0,50.21666666666667,36.88102564102565,0.3178972396790147,117,0,False,False,True,False,False,22.0,1,2
Shell Recharge Solutions (Uk),Not Operational,False,51.454903,-0.13564,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Total Energies (Uk),Not Operational,False,51.55372,-0.168289,1.0,Type 2 (Socket Only),22.0,Camden,13988.4,50.21666666666667,36.88102564102565,0.2336221653590821,177,0,False,False,True,False,False,22.0,1,2
Shell Recharge Solutions (Uk),Not Operational,False,51.475968,-0.195796,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.460236,-0.165671,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Char.Gy,Operational,True,51.4799617,-0.0554729,1.0,Type 2 (Socket Only),5.1,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,530,1,False,False,True,False,False,5.1,0,1
Surecharge (Fm Conway) (Uk),Not Operational,False,51.48597,-0.2052,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.455487,-0.142721,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Char.Gy,Operational,True,51.4796629,-0.0557483,1.0,Type 2 (Socket Only),5.1,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,530,1,False,False,True,False,False,5.1,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.476814,-0.058756,1.0,Type 2 (Socket Only),5.0,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1294215358393576,530,0,False,False,False,False,True,5.0,0,1
Surecharge (Fm Conway) (Uk),Not Operational,False,51.48112,-0.20128,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.47043,-0.18825,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.470795,-0.188824,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.534191,-0.200853,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Char.Gy,Operational,True,51.5158068,-0.0440871,1.0,Type 2 (Socket Only),5.1,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,7950,1,False,False,True,False,False,5.1,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.477964,-0.057445,1.0,Type 2 (Socket Only),3.7,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,530,0,False,False,False,False,True,3.7,0,1
Shell Recharge Solutions (Uk),Operational,True,51.45838752383358,-0.1592593934385604,1.0,Type 2 (Socket Only),5.0,Wandsworth,11826.7,50.21666666666667,36.88102564102565,0.1761825172339604,33,1,False,False,True,False,False,5.0,0,1
Surecharge (Fm Conway) (Uk),Not Operational,False,51.47231,-0.19114,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.48201,-0.20215,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Shell Recharge Solutions (Uk),Operational,True,51.478038,-0.057316,1.0,Type 2 (Socket Only),3.7,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,530,1,False,False,False,False,True,3.7,0,1
Char.Gy,Operational,True,51.4798666,-0.055425,1.0,Type 2 (Socket Only),5.1,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,530,1,False,False,True,False,False,5.1,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.454831,-0.135916,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Total Energies (Uk),Operational,True,51.52099,-0.209805,1.0,Type 1 (J1772); Type 2 (Socket Only); Type 2 (Socket Only),22.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1465528761148027,7950,1,False,False,False,True,False,22.0,1,3
Pod Point (Uk),Operational,True,51.560155,-0.123626,1.0,Type 1 (J1772),7.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1314369876364688,7950,1,False,False,False,False,False,7.0,0,0
Clenergy,Not Operational,False,51.45788,-0.098266,1.0,Type 2 (Socket Only),4.4,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1288169003002242,7950,0,False,False,True,False,False,4.4,0,1
Surecharge (Fm Conway) (Uk),Not Operational,False,51.48813,-0.20681,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Char.Gy,Operational,True,51.4910967,-0.0470814,1.0,Type 2 (Socket Only),5.1,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,7950,1,False,False,True,False,False,5.1,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.503297,-0.212418,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Surecharge (Fm Conway) (Uk),Operational,True,51.487655,-0.206516,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,1,False,False,False,True,False,4.8,0,0
Total Energies (Uk),Operational,True,51.475172,-0.195039,1.0,Type 2 (Socket Only),22.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1465528761148027,7950,1,False,False,False,True,False,22.0,1,3
Surecharge (Fm Conway) (Uk),Not Operational,False,51.48969,-0.20776,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Char.Gy,Operational,True,51.4797259,-0.0554875,1.0,Type 2 (Socket Only),5.1,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,530,1,False,False,True,False,False,5.1,0,1
Total Energies (Uk),Not Operational,False,51.541897,-0.192155,1.0,Type 2 (Socket Only),22.0,Camden,13988.4,50.21666666666667,36.88102564102565,0.2336221653590821,177,0,False,False,True,False,False,22.0,1,2
Shell Recharge Solutions (Uk),Not Operational,False,51.534038,-0.201188,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.52287,-0.209045,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Surecharge (Fm Conway) (Uk),Operational,True,51.492055,-0.209081,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,1,False,False,False,True,False,4.8,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.493455,-0.20974,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,True,False,3.7,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.47605,-0.1962,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.50408,-0.212594,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.486772,-0.20602,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.460312,-0.089137,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,1
Char.Gy,Operational,True,51.5141753,-0.0435207,1.0,Type 2 (Socket Only),5.1,Tower Hamlets,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,29,1,False,False,True,False,False,5.1,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.46987,-0.187683,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.46904,-0.18632,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.53,-0.20469,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,False,True,4.8,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.454482,-0.1276,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.454947,-0.139043,1.0,Type 2 (Socket Only),5.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1294215358393576,7950,0,False,False,False,False,True,5.0,0,0
Char.Gy,Operational,True,51.5148354,-0.0436105,1.0,Type 2 (Socket Only),5.1,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,7950,1,False,False,True,False,False,5.1,0,1
Char.Gy,Operational,True,51.4796538,-0.0553852,1.0,Type 2 (Socket Only),5.1,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,530,1,False,False,True,False,False,5.1,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.49808,-0.211519,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Surecharge (Fm Conway) (Uk),Operational,True,51.491117,-0.20873,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,1,False,False,False,True,False,4.8,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.46934,-0.18692,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Char.Gy,Operational,True,51.4743724,-0.0613093,1.0,Type 2 (Socket Only),5.1,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,530,1,False,False,True,False,False,5.1,0,1
Char.Gy,Operational,True,51.4711359,-0.0658002,1.0,Type 2 (Socket Only),4.8,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,530,1,False,False,True,False,False,4.8,0,1
Char.Gy,Operational,True,51.4793496,-0.0556286,1.0,Type 2 (Socket Only),5.1,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,530,1,False,False,True,False,False,5.1,0,1
Char.Gy,Operational,True,51.4795226,-0.0554546,1.0,Type 2 (Socket Only),5.1,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,530,1,False,False,True,False,False,5.1,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.542518,-0.06405,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,1
Surecharge (Fm Conway) (Uk),Not Operational,False,51.48135,-0.2019,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
